spp_name_lt,total_length,std_length,fish_weight,sex_en,year,month,age_Elyza,age,season,matomumas_ej,EP_matomumas,method
Karsis,33,27,NA,1,1976,8,NA,7,Summer,NA,NA,scales
Karsis,30,24,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,31,25,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,30,23,NA,JUV,1976,8,NA,5,Summer,NA,NA,scales
Karsis,30,24,NA,JUV,1976,8,NA,6,Summer,NA,NA,scales
Karsis,31,25,NA,JUV,1976,8,NA,6,Summer,NA,NA,scales
Karsis,31,25,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,32,26,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,34,28,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,32,26,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,35,28,NA,1,1976,8,NA,7,Summer,NA,NA,scales
Karsis,32,26,NA,1,1976,8,NA,6,Summer,NA,NA,scales
Karsis,34,27,NA,1,1976,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,1,1976,8,NA,7,Summer,NA,NA,scales
Karsis,31,25,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,34,27,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,35,28,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,31,25,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,30,24,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,32,26,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,32,26,NA,JUV,1976,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,JUV,1976,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,JUV,1976,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,31,25,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,35,28,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,33,27,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,25,19.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,22.5,18,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23.5,18.5,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,33,26,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,29,23.5,NA,1,1976,8,NA,6,Summer,NA,NA,scales
Karsis,32,26,NA,1,1976,8,NA,6,Summer,NA,NA,scales
Karsis,34,28,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,24,19,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,25,19.5,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,17.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,22,18,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,25,20,NA,9,1976,8,NA,5,Summer,NA,NA,scales
Karsis,23,18,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18.5,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19,NA,1,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,18.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,23,18,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,22.5,17.5,NA,JUV,1976,8,NA,4,Summer,NA,NA,scales
Karsis,22,17,NA,1,1976,8,NA,4,Summer,NA,NA,scales
Karsis,24,19.5,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,21,17,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,34,28,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,9,1976,8,NA,7,Summer,NA,NA,scales
Karsis,23,18,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,18,14,NA,9,1976,8,NA,3,Summer,NA,NA,scales
Karsis,14,11,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,22,17,NA,9,1976,8,NA,4,Summer,NA,NA,scales
Karsis,15,11.5,NA,9,1976,8,NA,2,Summer,NA,NA,scales
Karsis,14,11,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,14,11,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,13,11.5,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,13,11.5,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,11.5,9.5,NA,JUV,1976,8,NA,2,Summer,NA,NA,scales
Karsis,43,35,NA,9,1976,8,NA,10,Summer,NA,NA,scales
Karsis,31.5,25.5,NA,9,1976,8,NA,6,Summer,NA,NA,scales
Karsis,28.5,23,NA,9,1976,8,NA,5,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,39,31,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,39,31,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,37,30,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,41,34,NA,1,1977,5,NA,10,Spring,NA,NA,scales
Karsis,42,34,NA,1,1977,5,NA,10,Spring,NA,NA,scales
Karsis,46,38,NA,1,1977,5,NA,11,Spring,NA,NA,scales
Karsis,43,35,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,39,33,NA,1,1977,5,NA,9,Spring,NA,NA,scales
Karsis,43,34,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,33,30,NA,9,1977,5,NA,8,Spring,NA,NA,scales
Karsis,36,30,NA,9,1977,5,NA,8,Spring,NA,NA,scales
Karsis,25,20,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,24,19,NA,9,1977,5,NA,4,Spring,NA,NA,scales
Karsis,24,19,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,41,32,NA,1,1977,5,NA,9,Spring,NA,NA,scales
Karsis,42,34,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,38,31,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,43,35,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,40,32,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,38,32,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,38,30,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,41,33,NA,1,1977,5,NA,10,Spring,NA,NA,scales
Karsis,36,29,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,34,30,NA,9,1977,5,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,27.5,22,NA,1,1977,5,NA,5,Spring,NA,NA,scales
Karsis,24,19.5,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,24,19,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,25,20,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,24,19,NA,9,1977,5,NA,4,Spring,NA,NA,scales
Karsis,41,33,NA,9,1977,5,NA,9,Spring,NA,NA,scales
Karsis,43,35,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,22,18,NA,JUV,1977,5,NA,3,Spring,NA,NA,scales
Karsis,30,25.5,NA,9,1977,5,NA,7,Spring,NA,NA,scales
Karsis,33,26.5,NA,9,1977,5,NA,7,Spring,NA,NA,scales
Karsis,34,27.5,NA,1,1977,5,NA,7,Spring,NA,NA,scales
Karsis,35,28,NA,1,1977,5,NA,8,Spring,NA,NA,scales
Karsis,35,28,NA,9,1977,5,NA,8,Spring,NA,NA,scales
Karsis,31,25,NA,1,1977,5,NA,6,Spring,NA,NA,scales
Karsis,35,27,NA,1,1977,5,NA,7,Spring,NA,NA,scales
Karsis,43,35,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,44,36,NA,1,1977,5,NA,11,Spring,NA,NA,scales
Karsis,40,33,NA,9,1977,5,NA,10,Spring,NA,NA,scales
Karsis,37,30,NA,9,1977,5,NA,8,Spring,NA,NA,scales
Karsis,23,18,NA,9,1977,5,NA,5,Spring,NA,NA,scales
Karsis,30,24,NA,1,1977,5,NA,7,Spring,NA,NA,scales
Karsis,25,20,NA,JUV,1977,5,NA,4,Spring,NA,NA,scales
Karsis,35,28,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,41,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,35,28,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,36,28,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,35,27,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,31,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,35,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,43,35,NA,9,1977,8,NA,10,Summer,NA,NA,scales
Karsis,39,31,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,40,32,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,35,28,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,35,28,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,44,35,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,36,29,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,42,33,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,46,37,NA,9,1977,8,NA,11,Summer,NA,NA,scales
Karsis,42,34,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,39,31,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,42,34,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,41,33,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,41,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,44,36,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,45,37,NA,1,1977,8,NA,11,Summer,NA,NA,scales
Karsis,47,39,NA,9,1977,8,NA,11,Summer,NA,NA,scales
Karsis,29,22,NA,1,1977,8,NA,5,Summer,NA,NA,scales
Karsis,27,21,NA,9,1977,8,NA,5,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,38,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,36,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,35,29,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,36,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,35,28,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,39,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,37,30,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,35,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,38,31,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,32,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,36,30,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,33,26,NA,9,1977,8,NA,6,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,41,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,39,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,34,27,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,41,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,37,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,39,31,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,35,28,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,31,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,37,30,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,44,35,NA,9,1977,8,NA,10,Summer,NA,NA,scales
Karsis,38,31,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,42,34,NA,9,1977,8,NA,10,Summer,NA,NA,scales
Karsis,41,33,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,33,27,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,42,34,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,39,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,42,34,NA,9,1977,8,NA,10,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,42,34,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,37,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,35,28,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,40,33,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,39,32,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,34,27,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,34,26,NA,9,1977,8,NA,6,Summer,NA,NA,scales
Karsis,32,26,NA,1,1977,8,NA,6,Summer,NA,NA,scales
Karsis,33,27,NA,JUV,1977,8,NA,7,Summer,NA,NA,scales
Karsis,33,26,NA,1,1977,8,NA,6,Summer,NA,NA,scales
Karsis,33,26,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,39,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,39,32,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,40,32,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,36,29,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,33,26,NA,1,1977,8,NA,6,Summer,NA,NA,scales
Karsis,40,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,41,33,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,32,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,41,33,NA,1,1977,8,NA,10,Summer,NA,NA,scales
Karsis,42,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,40,33,NA,9,1977,8,NA,9,Summer,NA,NA,scales
Karsis,38,30,NA,9,1977,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,1,1977,8,NA,9,Summer,NA,NA,scales
Karsis,34,27,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,39,31,NA,1,1977,8,NA,7,Summer,NA,NA,scales
Karsis,35,28,NA,9,1977,8,NA,7,Summer,NA,NA,scales
Karsis,38,31,NA,1,1977,8,NA,8,Summer,NA,NA,scales
Karsis,36,29,NA,9,1977,9,NA,8,Autumn,NA,NA,scales
Karsis,33,27,NA,9,1977,9,NA,7,Autumn,NA,NA,scales
Karsis,37,30,NA,1,1977,9,NA,8,Autumn,NA,NA,scales
Karsis,38,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,39,32,NA,9,1978,4,NA,9,Spring,NA,NA,scales
Karsis,39,31,NA,9,1978,4,NA,9,Spring,NA,NA,scales
Karsis,38,31,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,38,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,39,32,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,39,31,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,40,32,NA,9,1978,4,NA,9,Spring,NA,NA,scales
Karsis,35,28,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,38,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,34,27.5,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,38,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,36,28,NA,9,1978,4,NA,7,Spring,NA,NA,scales
Karsis,33,26,NA,9,1978,4,NA,7,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,9,Spring,NA,NA,scales
Karsis,33,27,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,35,28,NA,9,1978,4,NA,7,Spring,NA,NA,scales
Karsis,34,27,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,36,29,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,34,27,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,38,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,36,29,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,38,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,38,31,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,38,31,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,37,30,NA,1,1978,4,NA,8,Spring,NA,NA,scales
Karsis,37,30,NA,9,1978,4,NA,8,Spring,NA,NA,scales
Karsis,39,32,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,33,26,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,38,31,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,36,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,35,28,NA,1,1978,4,NA,7,Spring,NA,NA,scales
Karsis,38,30,NA,1,1978,4,NA,9,Spring,NA,NA,scales
Karsis,35,28,NA,9,1978,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,37,30,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,38,30,NA,9,1978,8,NA,7,Summer,NA,NA,scales
Karsis,38,30.5,NA,9,1978,8,NA,8,Summer,NA,NA,scales
Karsis,38,31,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,39,32,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,35,28,NA,9,1978,8,NA,6,Summer,NA,NA,scales
Karsis,40,32,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,36,30,NA,9,1978,8,NA,7,Summer,NA,NA,scales
Karsis,34,28,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,JUV,1978,8,NA,6,Summer,NA,NA,scales
Karsis,33,27,NA,9,1978,8,NA,6,Summer,NA,NA,scales
Karsis,34,27,NA,9,1978,8,NA,6,Summer,NA,NA,scales
Karsis,35,28,NA,1,1978,8,NA,6,Summer,NA,NA,scales
Karsis,33,27,NA,1,1978,8,NA,6,Summer,NA,NA,scales
Karsis,36,29,NA,9,1978,8,NA,7,Summer,NA,NA,scales
Karsis,36,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,34,27,NA,1,1978,8,NA,6,Summer,NA,NA,scales
Karsis,38,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,36,29,NA,9,1978,8,NA,7,Summer,NA,NA,scales
Karsis,38,31,NA,9,1978,8,NA,8,Summer,NA,NA,scales
Karsis,38,31,NA,9,1978,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,40,31,NA,9,1978,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,39,32,NA,9,1978,8,NA,8,Summer,NA,NA,scales
Karsis,37,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,36,30,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,45,35,NA,9,1978,8,NA,9,Summer,NA,NA,scales
Karsis,34,27,NA,1,1978,8,NA,6,Summer,NA,NA,scales
Karsis,30,24,NA,1,1978,8,NA,5,Summer,NA,NA,scales
Karsis,38,31,NA,1,1978,8,NA,8,Summer,NA,NA,scales
Karsis,35,28,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,32,25,NA,9,1978,8,NA,5,Summer,NA,NA,scales
Karsis,32,25,NA,9,1978,8,NA,5,Summer,NA,NA,scales
Karsis,30,24,NA,9,1978,8,NA,5,Summer,NA,NA,scales
Karsis,31,25,NA,9,1978,8,NA,5,Summer,NA,NA,scales
Karsis,42,34,NA,9,1978,8,NA,9,Summer,NA,NA,scales
Karsis,33,26,NA,JUV,1978,8,NA,6,Summer,NA,NA,scales
Karsis,36,29,NA,1,1978,8,NA,7,Summer,NA,NA,scales
Karsis,35,28,NA,9,1978,8,NA,6,Summer,NA,NA,scales
Karsis,28,22,NA,JUV,1978,8,NA,5,Summer,NA,NA,scales
Karsis,50,41,NA,9,1984,5,NA,13,Spring,NA,NA,scales
Karsis,46,37,NA,9,1984,5,NA,12,Spring,NA,NA,scales
Karsis,50,41,NA,9,1984,5,NA,13,Spring,NA,NA,scales
Karsis,45,36,NA,9,1984,5,NA,11,Spring,NA,NA,scales
Karsis,42,34,NA,9,1984,5,NA,10,Spring,NA,NA,scales
Karsis,39,32,NA,9,1984,5,NA,9,Spring,NA,NA,scales
Karsis,42,35,NA,1,1984,5,NA,11,Spring,NA,NA,scales
Karsis,42,35,NA,1,1984,5,NA,11,Spring,NA,NA,scales
Karsis,40,33,NA,1,1984,5,NA,10,Spring,NA,NA,scales
Karsis,39,31,NA,1,1984,5,NA,9,Spring,NA,NA,scales
Karsis,40,33,NA,1,1984,5,NA,10,Spring,NA,NA,scales
Karsis,38,30,NA,1,1984,5,NA,9,Spring,NA,NA,scales
Karsis,42,35,NA,1,1984,5,NA,11,Spring,NA,NA,scales
Karsis,40,32,NA,1,1984,5,NA,9,Spring,NA,NA,scales
Karsis,38,31,NA,1,1984,5,NA,9,Spring,NA,NA,scales
Karsis,38,31,NA,1,1984,5,NA,9,Spring,NA,NA,scales
Karsis,35,28,NA,9,1984,5,NA,8,Spring,NA,NA,scales
